flight_date,origin,destination,pos,fare_class,passengers,price
2025-10-23,DOH,LHR,QA,W,3,894.13
2025-10-23,DOH,JFK,FR,Y,2,754.86
2025-10-23,DOH,JFK,FR,F,4,5201.2
2025-10-23,DOH,DXB,UK,W,4,935.79
2025-10-23,DOH,LHR,FR,W,4,1063.43
2025-10-23,DOH,LHR,QA,F,5,3718.52
2025-10-23,DOH,CDG,UK,J,2,2981.32
2025-10-23,DOH,DXB,QA,F,3,3524.49
2025-10-23,DOH,JFK,AE,F,6,5221.68
2025-10-23,DOH,CDG,FR,J,3,2795.27
2025-10-23,DOH,JFK,UK,W,6,879.98
2025-10-23,DOH,LHR,US,W,1,1118.18
2025-10-23,DOH,CDG,QA,W,2,1145.69
2025-10-23,DOH,CDG,US,W,5,841.83
2025-10-23,DOH,DXB,FR,Y,4,628.15
2025-10-23,DOH,DXB,US,F,2,4452.33
2025-10-23,DOH,JFK,QA,Y,5,661.54
2025-10-23,DOH,JFK,FR,F,1,5374.45
2025-10-23,DOH,LHR,AE,W,5,966.91
2025-10-23,DOH,DXB,QA,J,3,2220.28
2025-10-23,DOH,DXB,QA,Y,3,822.95
2025-10-23,DOH,DXB,QA,W,2,863.98
2025-10-23,DOH,JFK,UK,Y,3,527.64
2025-10-23,DOH,DXB,UK,Y,5,778.93
2025-10-23,DOH,CDG,QA,Y,1,861.05
2025-10-23,DOH,LHR,QA,J,8,2688.63
2025-10-24,DOH,JFK,QA,F,4,4756.51
2025-10-24,DOH,LHR,UK,J,6,2253.86
2025-10-24,DOH,JFK,AE,J,2,2414.76
2025-10-24,DOH,LHR,UK,F,4,4401.24
2025-10-24,DOH,LHR,UK,W,2,1005.44
2025-10-24,DOH,CDG,UK,J,1,2475.03
2025-10-24,DOH,JFK,FR,F,1,4813.46
2025-10-24,DOH,CDG,US,W,2,1166.92
2025-10-24,DOH,CDG,UK,Y,1,532.23
2025-10-24,DOH,JFK,UK,W,4,845.69
2025-10-24,DOH,JFK,QA,Y,5,755.99
2025-10-24,DOH,DXB,FR,J,3,2405.74
2025-10-24,DOH,CDG,QA,F,5,5222.81
2025-10-24,DOH,DXB,AE,J,3,2336.03
2025-10-24,DOH,LHR,AE,J,1,2075.45
2025-10-24,DOH,JFK,QA,J,2,2935.27
2025-10-24,DOH,CDG,UK,J,1,2715.61
2025-10-24,DOH,LHR,US,J,3,2487.15
2025-10-24,DOH,LHR,UK,Y,3,703.66
2025-10-24,DOH,CDG,UK,F,2,3582.8
2025-10-24,DOH,LHR,FR,J,4,3188.58
2025-10-24,DOH,DXB,UK,F,1,4638.94
2025-10-24,DOH,JFK,AE,F,7,3589.33
2025-10-24,DOH,CDG,AE,W,3,836.03
2025-10-24,DOH,CDG,QA,F,1,4457.29
2025-10-24,DOH,LHR,AE,W,1,879.32
2025-10-24,DOH,DXB,US,F,5,4553.75
2025-10-24,DOH,JFK,AE,Y,3,856.2
2025-10-24,DOH,CDG,FR,F,3,5072.53
2025-10-24,DOH,DXB,AE,Y,4,762.08
2025-10-24,DOH,CDG,FR,W,4,1031.81
2025-10-24,DOH,CDG,UK,Y,2,679.89
2025-10-24,DOH,DXB,UK,J,1,2431.8
2025-10-24,DOH,CDG,QA,Y,3,547.94
2025-10-24,DOH,DXB,QA,W,2,829.75
2025-10-24,DOH,CDG,QA,Y,4,709.82
2025-10-24,DOH,DXB,US,F,1,5407.98
2025-10-24,DOH,JFK,AE,F,2,3534.12
2025-10-24,DOH,CDG,QA,F,1,4382.73
2025-10-24,DOH,DXB,AE,W,2,908.45
2025-10-24,DOH,LHR,UK,Y,1,511.68
2025-10-24,DOH,LHR,UK,J,4,3159.78
2025-10-24,DOH,LHR,AE,F,3,3571.09
2025-10-24,DOH,DXB,UK,Y,3,601.34
2025-10-24,DOH,JFK,US,W,1,990.74
2025-10-24,DOH,LHR,UK,F,2,4478.3
2025-10-24,DOH,LHR,QA,J,1,2804.26
2025-10-24,DOH,LHR,UK,J,3,2909.48
2025-10-24,DOH,DXB,FR,W,2,934.99
2025-10-24,DOH,CDG,AE,Y,7,786.24
2025-10-24,DOH,LHR,FR,J,3,2827.52
2025-10-24,DOH,JFK,US,W,4,1185.5
2025-10-24,DOH,LHR,US,W,3,1167.19
2025-10-24,DOH,JFK,AE,F,4,3603.11
2025-10-24,DOH,DXB,FR,F,6,3806.26
2025-10-24,DOH,DXB,FR,J,1,3165.78
2025-10-24,DOH,LHR,FR,Y,1,803.31
2025-10-24,DOH,CDG,UK,F,2,4547.14
2025-10-24,DOH,JFK,QA,F,2,5136.4
2025-10-24,DOH,CDG,AE,F,2,4731.36
2025-10-25,DOH,DXB,UK,F,2,5486.79
2025-10-25,DOH,JFK,AE,Y,6,892.31
2025-10-25,DOH,JFK,AE,J,2,3141.14
2025-10-25,DOH,CDG,UK,J,5,2257.07
2025-10-25,DOH,JFK,UK,J,5,1974.58
2025-10-25,DOH,LHR,UK,J,4,2200.14
2025-10-25,DOH,CDG,QA,F,3,3572.14
2025-10-25,DOH,LHR,UK,J,2,2198.92
2025-10-25,DOH,JFK,FR,W,4,969.7
2025-10-25,DOH,LHR,AE,J,2,2058.3
2025-10-25,DOH,CDG,QA,J,1,1906.93
2025-10-25,DOH,JFK,AE,W,1,982.08
2025-10-25,DOH,JFK,FR,J,4,3188.34
2025-10-25,DOH,LHR,QA,J,3,2699.14
2025-10-25,DOH,CDG,UK,J,1,2472.14
2025-10-25,DOH,LHR,QA,W,2,1002.29
2025-10-25,DOH,LHR,US,F,1,5436.69
2025-10-25,DOH,CDG,QA,J,5,1802.83
2025-10-25,DOH,DXB,US,W,3,1042.29
2025-10-25,DOH,DXB,UK,J,2,1865.93
2025-10-25,DOH,CDG,QA,J,2,2879.45
2025-10-25,DOH,DXB,AE,W,5,1134.34
2025-10-25,DOH,JFK,QA,W,1,961.07
2025-10-25,DOH,DXB,FR,F,2,4030.98
2025-10-25,DOH,LHR,AE,F,3,4332.58
2025-10-25,DOH,DXB,QA,W,1,1139.43
2025-10-25,DOH,CDG,FR,Y,3,561.6
2025-10-25,DOH,CDG,US,Y,2,618.79
2025-10-25,DOH,CDG,US,W,3,1015.92
2025-10-25,DOH,LHR,AE,W,3,948.45
2025-10-25,DOH,LHR,FR,J,1,1854.01
2025-10-25,DOH,DXB,QA,Y,2,718.57
2025-10-25,DOH,CDG,QA,W,3,1117.39
2025-10-25,DOH,JFK,QA,Y,4,560.47
2025-10-25,DOH,CDG,UK,F,2,4102.29
2025-10-25,DOH,JFK,UK,J,1,2579.1
2025-10-25,DOH,DXB,UK,J,4,3037.87
2025-10-25,DOH,LHR,FR,W,3,835.79
2025-10-25,DOH,CDG,UK,W,2,1120.63
2025-10-25,DOH,DXB,AE,F,3,4765.6
2025-10-25,DOH,JFK,AE,J,6,2031.3
2025-10-25,DOH,LHR,UK,Y,2,870.14
2025-10-25,DOH,CDG,UK,J,1,3054.06
2025-10-25,DOH,CDG,UK,F,7,3841.04
2025-10-25,DOH,JFK,US,Y,1,895.24
2025-10-25,DOH,DXB,FR,J,2,2754.28
2025-10-25,DOH,DXB,FR,Y,1,627.68
2025-10-25,DOH,LHR,AE,Y,4,790.4
2025-10-25,DOH,LHR,FR,W,6,851.71
2025-10-25,DOH,LHR,US,Y,6,536.41
2025-10-25,DOH,LHR,FR,W,2,1170.26
2025-10-25,DOH,LHR,UK,J,5,2199.79
2025-10-25,DOH,DXB,QA,J,1,1925.25
2025-10-25,DOH,CDG,QA,F,1,5457.35
2025-10-25,DOH,DXB,QA,Y,4,704.08
2025-10-25,DOH,LHR,QA,Y,4,789.28
2025-10-25,DOH,CDG,QA,F,3,4801.4
2025-10-25,DOH,CDG,US,J,1,2522.12
2025-10-25,DOH,JFK,FR,J,4,2464.96
2025-10-25,DOH,LHR,US,Y,3,888.27
2025-10-26,DOH,LHR,QA,J,3,1904.21
2025-10-26,DOH,JFK,UK,J,4,2715.19
2025-10-26,DOH,JFK,UK,J,1,2267.96
2025-10-26,DOH,LHR,AE,W,1,931.85
2025-10-26,DOH,LHR,FR,W,1,878.83
2025-10-26,DOH,LHR,FR,J,1,2513.43
2025-10-26,DOH,CDG,QA,J,3,2530.44
2025-10-26,DOH,DXB,FR,J,3,2992.55
2025-10-26,DOH,CDG,AE,J,3,2071.01
2025-10-26,DOH,JFK,US,W,1,804.04
2025-10-26,DOH,DXB,QA,J,3,2970.0
2025-10-26,DOH,CDG,QA,W,1,811.93
2025-10-26,DOH,DXB,UK,F,3,5485.19
2025-10-26,DOH,JFK,UK,F,5,4275.34
2025-10-26,DOH,CDG,UK,J,3,2049.16
2025-10-26,DOH,LHR,US,F,2,3629.8
2025-10-26,DOH,DXB,AE,J,7,2425.33
2025-10-26,DOH,JFK,US,W,1,982.99
2025-10-26,DOH,JFK,FR,Y,6,538.78
2025-10-26,DOH,DXB,UK,F,1,5008.63
2025-10-26,DOH,JFK,AE,J,2,2239.6
2025-10-26,DOH,JFK,UK,W,3,1057.82
2025-10-26,DOH,JFK,UK,J,2,1810.06
2025-10-26,DOH,LHR,US,J,4,2069.7
2025-10-26,DOH,LHR,FR,J,3,2733.95
2025-10-26,DOH,CDG,UK,J,2,2036.88
2025-10-26,DOH,CDG,QA,F,2,4164.62
2025-10-26,DOH,CDG,US,J,2,2441.12
2025-10-26,DOH,LHR,AE,F,1,4541.61
2025-10-26,DOH,JFK,FR,J,3,2134.92
2025-10-26,DOH,LHR,US,F,5,4680.41
2025-10-26,DOH,DXB,UK,F,5,5090.37
2025-10-26,DOH,JFK,AE,Y,2,857.15
2025-10-26,DOH,CDG,UK,J,4,2653.4
2025-10-26,DOH,JFK,QA,Y,2,811.89
2025-10-26,DOH,DXB,QA,F,1,4841.77
2025-10-26,DOH,DXB,AE,W,5,1148.79
2025-10-26,DOH,JFK,US,Y,5,572.16
2025-10-26,DOH,LHR,US,W,1,818.96
2025-10-26,DOH,LHR,QA,Y,4,764.9
2025-10-26,DOH,CDG,QA,Y,2,804.07
2025-10-26,DOH,DXB,QA,F,5,3779.02
2025-10-26,DOH,LHR,UK,J,4,2180.98
2025-10-26,DOH,JFK,AE,Y,4,741.07
2025-10-26,DOH,DXB,AE,Y,4,824.54
2025-10-26,DOH,CDG,FR,F,1,4639.4
2025-10-26,DOH,JFK,FR,W,1,1173.98
2025-10-26,DOH,JFK,FR,W,1,871.69
2025-10-26,DOH,DXB,UK,Y,1,812.76
2025-10-26,DOH,JFK,UK,Y,2,739.21
2025-10-26,DOH,CDG,FR,F,2,3583.58
2025-10-26,DOH,LHR,QA,J,1,2181.63
2025-10-26,DOH,JFK,US,W,5,804.64
2025-10-26,DOH,DXB,US,Y,4,608.42
2025-10-26,DOH,CDG,US,J,2,1956.6
2025-10-26,DOH,DXB,AE,Y,2,659.2
2025-10-26,DOH,DXB,UK,Y,3,855.51
2025-10-26,DOH,DXB,US,Y,2,886.81
2025-10-26,DOH,JFK,UK,W,5,894.08
2025-10-26,DOH,CDG,US,W,1,942.29
2025-10-27,DOH,DXB,AE,W,2,1169.27
2025-10-27,DOH,LHR,UK,W,3,804.28
2025-10-27,DOH,DXB,UK,Y,1,535.1
2025-10-27,DOH,DXB,AE,J,2,1829.02
2025-10-27,DOH,CDG,UK,W,4,1062.23
2025-10-27,DOH,CDG,FR,F,4,3580.74
2025-10-27,DOH,CDG,AE,J,2,1998.28
2025-10-27,DOH,DXB,QA,Y,2,699.86
2025-10-27,DOH,LHR,US,F,1,5092.74
2025-10-27,DOH,DXB,QA,Y,2,565.44
2025-10-27,DOH,LHR,US,F,1,5469.91
2025-10-27,DOH,JFK,US,F,3,4437.08
2025-10-27,DOH,LHR,US,F,2,4517.03
2025-10-27,DOH,CDG,QA,Y,1,826.36
2025-10-27,DOH,LHR,UK,F,5,4268.1
2025-10-27,DOH,JFK,US,F,5,5070.6
2025-10-27,DOH,LHR,UK,F,2,4188.85
2025-10-27,DOH,JFK,UK,F,4,5069.66
2025-10-27,DOH,LHR,AE,F,3,5170.84
2025-10-27,DOH,JFK,UK,F,4,3525.98
2025-10-27,DOH,DXB,FR,Y,6,623.78
2025-10-27,DOH,LHR,FR,J,4,1843.7
2025-10-27,DOH,DXB,US,Y,4,692.21
2025-10-27,DOH,LHR,US,Y,1,580.3
2025-10-27,DOH,LHR,UK,Y,4,577.66
2025-10-27,DOH,LHR,UK,Y,4,548.5
2025-10-27,DOH,DXB,US,J,4,1894.06
2025-10-27,DOH,LHR,AE,F,3,3899.09
2025-10-27,DOH,CDG,FR,W,1,1005.62
2025-10-27,DOH,CDG,UK,W,4,899.11
2025-10-27,DOH,JFK,US,W,2,1082.95
2025-10-27,DOH,LHR,US,F,2,3506.12
2025-10-27,DOH,JFK,FR,Y,4,533.25
2025-10-27,DOH,CDG,UK,Y,1,687.33
2025-10-27,DOH,JFK,FR,F,3,4992.29
2025-10-27,DOH,JFK,QA,J,3,2218.83
2025-10-27,DOH,CDG,US,W,3,909.81
2025-10-27,DOH,LHR,UK,W,2,892.82
2025-10-27,DOH,CDG,QA,J,1,3177.12
2025-10-27,DOH,JFK,QA,F,2,4192.9
2025-10-27,DOH,DXB,UK,F,2,4311.45
2025-10-27,DOH,DXB,FR,F,3,4762.92
2025-10-27,DOH,JFK,UK,J,1,2112.62
2025-10-27,DOH,JFK,QA,F,2,4043.12
2025-10-27,DOH,LHR,FR,W,5,865.91
2025-10-27,DOH,JFK,UK,J,2,2923.1
2025-10-27,DOH,CDG,QA,Y,3,576.4
2025-10-27,DOH,DXB,UK,W,1,1169.73
2025-10-27,DOH,JFK,FR,Y,1,810.5
2025-10-27,DOH,JFK,QA,W,4,804.95
2025-10-27,DOH,DXB,US,J,2,2894.88
2025-10-27,DOH,JFK,AE,W,3,1063.85
2025-10-27,DOH,DXB,UK,Y,3,837.65
2025-10-27,DOH,JFK,US,Y,1,627.41
2025-10-27,DOH,LHR,US,J,2,1964.48
2025-10-27,DOH,JFK,AE,W,3,1193.3
2025-10-27,DOH,JFK,QA,J,2,3127.1
2025-10-27,DOH,CDG,FR,W,4,864.24
2025-10-27,DOH,JFK,UK,Y,3,710.13
2025-10-27,DOH,CDG,QA,Y,5,811.63
2025-10-28,DOH,DXB,US,F,3,5120.51
2025-10-28,DOH,DXB,AE,Y,3,676.92
2025-10-28,DOH,DXB,US,J,1,2082.57
2025-10-28,DOH,JFK,QA,Y,6,589.93
2025-10-28,DOH,CDG,US,Y,1,894.22
2025-10-28,DOH,LHR,UK,W,5,1148.63
2025-10-28,DOH,DXB,FR,Y,1,544.39
2025-10-28,DOH,CDG,AE,Y,6,613.68
2025-10-28,DOH,DXB,AE,J,4,2336.62
2025-10-28,DOH,CDG,QA,Y,1,707.37
2025-10-28,DOH,LHR,AE,Y,1,747.4
2025-10-28,DOH,LHR,UK,J,4,3163.14
2025-10-28,DOH,JFK,US,F,2,3821.67
2025-10-28,DOH,LHR,US,F,5,5137.21
2025-10-28,DOH,LHR,UK,W,2,854.25
2025-10-28,DOH,CDG,AE,F,1,4349.73
2025-10-28,DOH,LHR,QA,J,2,2499.43
2025-10-28,DOH,LHR,US,Y,4,836.15
2025-10-28,DOH,CDG,QA,Y,2,725.54
2025-10-28,DOH,CDG,QA,F,1,5052.08
2025-10-28,DOH,CDG,QA,W,5,922.76
2025-10-28,DOH,JFK,FR,Y,2,557.76
2025-10-28,DOH,LHR,QA,Y,3,637.09
2025-10-28,DOH,DXB,FR,Y,4,653.95
2025-10-28,DOH,JFK,UK,J,5,2292.02
2025-10-28,DOH,JFK,QA,F,3,4878.14
2025-10-28,DOH,DXB,FR,F,1,4494.43
2025-10-28,DOH,DXB,AE,F,5,4819.88
2025-10-28,DOH,JFK,QA,J,3,2584.15
2025-10-28,DOH,LHR,US,J,3,2231.63
2025-10-28,DOH,JFK,AE,Y,2,546.25
2025-10-28,DOH,CDG,UK,Y,3,865.0
2025-10-28,DOH,JFK,AE,Y,1,775.29
2025-10-28,DOH,JFK,FR,Y,3,842.57
2025-10-28,DOH,JFK,US,F,2,5125.16
2025-10-28,DOH,JFK,UK,W,7,1024.35
2025-10-28,DOH,CDG,US,Y,4,776.02
2025-10-28,DOH,JFK,AE,W,1,987.6
2025-10-28,DOH,DXB,AE,F,1,4825.7
2025-10-28,DOH,DXB,US,Y,1,692.14
2025-10-28,DOH,DXB,UK,Y,2,596.45
2025-10-28,DOH,CDG,QA,J,3,1906.36
2025-10-28,DOH,JFK,AE,F,3,3509.84
2025-10-28,DOH,CDG,FR,J,5,2836.4
2025-10-28,DOH,CDG,FR,Y,1,677.94
2025-10-28,DOH,CDG,US,Y,1,602.37
2025-10-28,DOH,CDG,US,J,2,2011.59
2025-10-28,DOH,JFK,UK,W,6,1132.45
2025-10-28,DOH,DXB,FR,F,2,4406.67
2025-10-28,DOH,CDG,QA,W,1,1086.34
2025-10-28,DOH,LHR,AE,F,4,3907.25
2025-10-28,DOH,CDG,FR,F,5,4127.27
2025-10-28,DOH,CDG,QA,J,1,2697.64
2025-10-28,DOH,CDG,QA,J,3,2623.25
2025-10-28,DOH,DXB,QA,F,2,4459.99
2025-10-28,DOH,JFK,FR,W,2,868.03
2025-10-28,DOH,DXB,QA,Y,2,535.32
2025-10-28,DOH,JFK,FR,J,1,3044.19
2025-10-28,DOH,CDG,UK,Y,1,523.07
2025-10-28,DOH,DXB,US,F,2,4420.31
2025-10-29,DOH,LHR,US,F,3,3895.58
2025-10-29,DOH,LHR,AE,W,3,928.29
2025-10-29,DOH,LHR,FR,J,1,2799.57
2025-10-29,DOH,LHR,US,J,5,2911.18
2025-10-29,DOH,DXB,QA,Y,7,759.0
2025-10-29,DOH,JFK,US,W,3,870.2
2025-10-29,DOH,JFK,AE,W,7,1185.69
2025-10-29,DOH,DXB,US,F,6,4838.32
2025-10-29,DOH,LHR,US,W,5,1112.67
2025-10-29,DOH,CDG,QA,J,1,2545.33
2025-10-29,DOH,JFK,UK,W,1,825.89
2025-10-29,DOH,LHR,FR,W,3,857.78
2025-10-29,DOH,CDG,UK,J,3,2545.2
2025-10-29,DOH,LHR,UK,Y,1,568.27
2025-10-29,DOH,JFK,US,F,3,4962.74
2025-10-29,DOH,CDG,US,J,6,3167.98
2025-10-29,DOH,DXB,UK,F,5,5351.95
2025-10-29,DOH,CDG,AE,Y,3,569.24
2025-10-29,DOH,DXB,UK,F,3,5206.46
2025-10-29,DOH,CDG,QA,F,3,5133.69
2025-10-29,DOH,JFK,UK,F,2,4260.58
2025-10-29,DOH,CDG,QA,Y,2,686.77
2025-10-29,DOH,JFK,FR,Y,1,701.09
2025-10-29,DOH,CDG,QA,Y,2,607.65
2025-10-29,DOH,CDG,QA,Y,4,880.56
2025-10-29,DOH,LHR,FR,Y,2,588.54
2025-10-29,DOH,LHR,US,Y,3,655.23
2025-10-29,DOH,DXB,QA,W,4,926.2
2025-10-29,DOH,DXB,FR,Y,6,770.33
2025-10-29,DOH,CDG,QA,F,4,5014.9
2025-10-29,DOH,DXB,US,F,3,4056.8
2025-10-29,DOH,DXB,QA,J,4,3144.94
2025-10-29,DOH,CDG,UK,W,4,967.4
2025-10-29,DOH,JFK,US,J,1,2331.48
2025-10-29,DOH,CDG,QA,J,1,1950.73
2025-10-29,DOH,CDG,FR,F,2,4468.63
2025-10-29,DOH,JFK,QA,Y,2,702.52
2025-10-29,DOH,DXB,FR,F,3,5487.64
2025-10-29,DOH,DXB,QA,J,4,2301.65
2025-10-29,DOH,JFK,UK,J,5,2618.23
2025-10-29,DOH,LHR,UK,Y,2,843.48
2025-10-29,DOH,LHR,US,W,1,1033.12
2025-10-29,DOH,DXB,UK,W,3,999.88
2025-10-29,DOH,LHR,QA,Y,3,766.56
2025-10-29,DOH,JFK,FR,F,2,3991.23
2025-10-29,DOH,CDG,UK,F,4,4212.9
2025-10-29,DOH,JFK,AE,W,3,913.14
2025-10-29,DOH,CDG,FR,F,2,5040.06
2025-10-29,DOH,LHR,QA,J,3,2835.58
2025-10-29,DOH,JFK,UK,W,2,1173.61
2025-10-29,DOH,JFK,QA,F,4,4127.53
2025-10-29,DOH,LHR,QA,F,4,5152.7
2025-10-29,DOH,JFK,QA,Y,5,603.55
2025-10-29,DOH,LHR,US,Y,2,505.61
2025-10-29,DOH,JFK,US,W,1,903.71
2025-10-29,DOH,JFK,AE,Y,9,519.64
2025-10-29,DOH,LHR,FR,F,2,4499.28
2025-10-29,DOH,JFK,QA,Y,2,649.66
2025-10-29,DOH,JFK,UK,W,1,1125.74
2025-10-29,DOH,DXB,US,F,4,5492.42
2025-10-30,DOH,LHR,FR,J,1,1822.1
2025-10-30,DOH,LHR,AE,J,1,2939.31
2025-10-30,DOH,JFK,UK,J,3,2405.07
2025-10-30,DOH,CDG,US,W,1,971.79
2025-10-30,DOH,DXB,FR,J,2,2604.59
2025-10-30,DOH,DXB,FR,W,5,1035.83
2025-10-30,DOH,CDG,UK,Y,2,848.69
2025-10-30,DOH,JFK,UK,J,4,2092.26
2025-10-30,DOH,DXB,FR,J,2,2444.73
2025-10-30,DOH,DXB,FR,Y,7,580.05
2025-10-30,DOH,CDG,QA,Y,2,846.55
2025-10-30,DOH,JFK,FR,J,2,2007.8
2025-10-30,DOH,JFK,QA,W,4,1052.59
2025-10-30,DOH,LHR,QA,J,3,2487.5
2025-10-30,DOH,LHR,QA,W,4,1039.9
2025-10-30,DOH,LHR,QA,W,3,969.3
2025-10-30,DOH,CDG,FR,W,4,1106.14
2025-10-30,DOH,CDG,QA,Y,5,603.38
2025-10-30,DOH,CDG,UK,J,1,2821.0
2025-10-30,DOH,CDG,US,J,2,2121.98
2025-10-30,DOH,CDG,FR,J,3,2435.77
2025-10-30,DOH,JFK,AE,F,3,4092.7
2025-10-30,DOH,CDG,US,F,6,3999.92
2025-10-30,DOH,LHR,UK,F,1,3995.15
2025-10-30,DOH,CDG,FR,W,1,850.09
2025-10-30,DOH,CDG,UK,Y,1,603.18
2025-10-30,DOH,LHR,QA,F,1,3615.08
2025-10-30,DOH,LHR,UK,J,3,2107.09
2025-10-30,DOH,CDG,UK,F,2,4826.9
2025-10-30,DOH,JFK,AE,Y,1,665.54
2025-10-30,DOH,DXB,QA,Y,3,738.87
2025-10-30,DOH,DXB,AE,W,1,1176.56
2025-10-30,DOH,JFK,QA,W,2,964.31
2025-10-30,DOH,JFK,FR,F,3,5457.1
2025-10-30,DOH,LHR,AE,J,2,2390.81
2025-10-30,DOH,JFK,QA,W,3,1034.8
2025-10-30,DOH,DXB,US,W,1,1078.82
2025-10-30,DOH,LHR,AE,W,4,809.53
2025-10-30,DOH,LHR,US,J,2,2925.24
2025-10-30,DOH,CDG,UK,J,8,3007.44
2025-10-30,DOH,DXB,UK,W,2,952.38
2025-10-30,DOH,LHR,FR,F,1,3752.63
2025-10-30,DOH,CDG,QA,J,2,2540.26
2025-10-30,DOH,DXB,US,J,6,3108.6
2025-10-30,DOH,JFK,UK,F,4,3936.76
2025-10-30,DOH,JFK,QA,F,1,4705.56
2025-10-30,DOH,DXB,AE,W,2,1036.37
2025-10-30,DOH,DXB,UK,Y,3,749.09
2025-10-30,DOH,JFK,FR,Y,3,761.41
2025-10-30,DOH,JFK,UK,W,2,835.68
2025-10-30,DOH,JFK,QA,Y,3,831.73
2025-10-30,DOH,CDG,UK,J,2,2886.11
2025-10-30,DOH,CDG,QA,F,3,5327.62
2025-10-30,DOH,DXB,US,J,1,2121.65
2025-10-30,DOH,LHR,FR,W,2,1054.72
2025-10-30,DOH,CDG,AE,J,2,2121.96
2025-10-30,DOH,DXB,FR,W,3,1107.56
2025-10-30,DOH,LHR,US,W,1,885.01
2025-10-30,DOH,DXB,QA,W,2,1105.41
2025-10-30,DOH,DXB,UK,Y,2,779.93
2025-10-31,DOH,LHR,AE,Y,5,725.54
2025-10-31,DOH,CDG,AE,J,3,2678.71
2025-10-31,DOH,DXB,UK,W,2,1037.78
2025-10-31,DOH,JFK,FR,Y,2,783.56
2025-10-31,DOH,LHR,QA,Y,5,797.37
2025-10-31,DOH,DXB,AE,F,3,5170.64
2025-10-31,DOH,LHR,UK,W,3,911.64
2025-10-31,DOH,CDG,UK,Y,3,866.34
2025-10-31,DOH,DXB,QA,J,3,3159.12
2025-10-31,DOH,DXB,AE,J,3,2788.65
2025-10-31,DOH,JFK,AE,Y,4,656.73
2025-10-31,DOH,JFK,UK,W,1,815.94
2025-10-31,DOH,LHR,AE,F,3,4910.2
2025-10-31,DOH,JFK,AE,Y,1,765.09
2025-10-31,DOH,LHR,US,F,5,3684.28
2025-10-31,DOH,JFK,US,F,3,3736.6
2025-10-31,DOH,DXB,US,Y,4,825.87
2025-10-31,DOH,CDG,US,W,5,1052.79
2025-10-31,DOH,LHR,US,F,2,4587.3
2025-10-31,DOH,CDG,UK,F,1,5022.76
2025-10-31,DOH,DXB,QA,Y,2,532.76
2025-10-31,DOH,CDG,QA,Y,7,610.69
2025-10-31,DOH,DXB,UK,F,5,4231.39
2025-10-31,DOH,CDG,FR,F,4,4933.84
2025-10-31,DOH,CDG,AE,Y,4,566.4
2025-10-31,DOH,DXB,QA,W,1,999.01
2025-10-31,DOH,LHR,UK,J,2,1955.86
2025-10-31,DOH,CDG,AE,F,1,4022.26
2025-10-31,DOH,LHR,US,Y,3,629.2
2025-10-31,DOH,JFK,UK,W,3,872.39
2025-10-31,DOH,DXB,US,Y,2,849.19
2025-10-31,DOH,JFK,QA,Y,3,897.84
2025-10-31,DOH,LHR,QA,Y,5,743.72
2025-10-31,DOH,LHR,AE,F,2,3636.74
2025-10-31,DOH,CDG,AE,J,1,2336.37
2025-10-31,DOH,LHR,FR,J,2,2829.66
2025-10-31,DOH,CDG,FR,J,3,2066.13
2025-10-31,DOH,DXB,QA,W,3,820.19
2025-10-31,DOH,DXB,US,W,1,885.6
2025-10-31,DOH,DXB,UK,Y,4,815.92
2025-10-31,DOH,LHR,UK,W,4,1151.13
2025-10-31,DOH,LHR,FR,W,1,867.34
2025-10-31,DOH,LHR,AE,W,2,1015.29
2025-10-31,DOH,CDG,AE,Y,6,877.12
2025-10-31,DOH,LHR,US,J,2,2609.51
2025-10-31,DOH,CDG,AE,W,1,1141.83
2025-10-31,DOH,JFK,US,W,6,1119.09
2025-10-31,DOH,DXB,UK,J,2,2411.46
2025-10-31,DOH,LHR,UK,J,3,3077.48
2025-10-31,DOH,DXB,UK,J,3,1944.79
2025-10-31,DOH,CDG,AE,J,7,2591.98
2025-10-31,DOH,JFK,US,W,1,1126.7
2025-10-31,DOH,CDG,US,Y,5,824.61
2025-10-31,DOH,JFK,AE,F,4,3717.63
2025-10-31,DOH,LHR,US,Y,7,795.13
2025-10-31,DOH,LHR,QA,Y,6,709.06
2025-10-31,DOH,JFK,UK,W,5,809.56
2025-10-31,DOH,LHR,FR,W,1,1151.8
2025-10-31,DOH,CDG,UK,F,1,3649.56
2025-10-31,DOH,CDG,AE,Y,7,510.67
2025-11-01,DOH,DXB,UK,W,1,1100.47
2025-11-01,DOH,CDG,UK,F,4,4652.29
2025-11-01,DOH,LHR,QA,F,4,4437.03
2025-11-01,DOH,DXB,QA,F,2,3591.68
2025-11-01,DOH,DXB,US,F,3,3888.97
2025-11-01,DOH,DXB,QA,Y,3,517.74
2025-11-01,DOH,JFK,US,Y,5,507.07
2025-11-01,DOH,CDG,QA,Y,2,528.31
2025-11-01,DOH,JFK,FR,J,2,3011.45
2025-11-01,DOH,LHR,AE,Y,3,622.64
2025-11-01,DOH,LHR,QA,F,1,5102.58
2025-11-01,DOH,DXB,FR,W,7,1188.43
2025-11-01,DOH,DXB,QA,Y,1,670.4
2025-11-01,DOH,DXB,US,Y,4,715.69
2025-11-01,DOH,DXB,US,Y,1,878.03
2025-11-01,DOH,LHR,AE,F,1,4334.92
2025-11-01,DOH,JFK,QA,J,5,2650.41
