flight_id,class_code,days_before,cumulative_bookings
122,Q,0,62.09
122,S,330,0.0
122,S,300,0.01
122,S,270,0.03
122,S,240,0.07
122,S,210,0.17
122,S,180,0.4
122,S,150,0.87
122,S,120,1.74
122,S,90,2.73
122,S,60,3.68
122,S,30,4.37
122,S,14,4.53
122,S,7,4.53
122,S,3,4.53
122,S,1,4.53
122,S,0,4.67
122,V,330,0.1
122,V,300,0.23
122,V,270,0.57
122,V,240,1.36
122,V,210,3.4
122,V,180,7.82
122,V,150,17.39
122,V,120,33.72
122,V,90,54.26
122,V,60,74.62
122,V,30,81.84
122,V,14,89.03
122,V,7,89.03
122,V,3,90.83
122,V,1,90.9
122,V,0,90.9
122,W,330,0.01
122,W,300,0.03
122,W,270,0.07
122,W,240,0.17
122,W,210,0.4
122,W,180,0.97
122,W,150,2.09
122,W,120,4.14
122,W,90,6.77
122,W,60,8.85
122,W,30,10.42
122,W,14,11.02
122,W,7,11.02
122,W,3,11.17
122,W,1,11.17
122,W,0,11.17
122,Y,330,0.05
122,Y,300,0.12
122,Y,270,0.29
122,Y,240,0.67
122,Y,210,1.62
122,Y,180,3.87
122,Y,150,8.54
122,Y,120,16.73
122,Y,90,26.35
122,Y,60,36.51
122,Y,30,42.6
122,Y,14,43.27
122,Y,7,44.55
122,Y,3,44.55
122,Y,1,44.55
122,Y,0,44.55
123,B,330,0.01
123,B,300,0.03
123,B,270,0.07
123,B,240,0.16
123,B,210,0.38
123,B,180,0.92
123,B,150,1.96
123,B,120,3.94
123,B,90,6.12
123,B,60,8.59
123,B,30,9.92
123,B,14,10.25
123,B,7,10.25
123,B,3,10.25
123,B,1,10.6
123,B,0,10.6
123,C,330,0.01
123,C,300,0.03
123,C,270,0.07
123,C,240,0.17
123,C,210,0.4
123,C,180,0.92
123,C,150,2.0
123,C,120,3.98
123,C,90,6.39
123,C,60,8.73
123,C,30,9.74
123,C,14,10.49
123,C,7,10.51
123,C,3,10.56
123,C,1,10.56
123,C,0,10.56
123,D,330,0.01
123,D,300,0.03
123,D,270,0.06
123,D,240,0.15
123,D,210,0.36
123,D,180,0.84
123,D,150,1.83
123,D,120,3.7
123,D,90,5.91
123,D,60,7.91
123,D,30,9.03
123,D,14,9.67
123,D,7,9.72
123,D,3,9.72
123,D,1,9.75
123,D,0,9.75
123,H,330,0.02
123,H,300,0.04
123,H,270,0.09
123,H,240,0.22
123,H,210,0.53
123,H,180,1.25
123,H,150,2.76
123,H,120,5.52
123,H,90,8.63
123,H,60,11.39
123,H,30,13.55
123,H,14,13.83
123,H,7,13.9
123,H,3,13.94
123,H,1,13.97
123,H,0,14.34
123,I,330,0.01
123,I,300,0.02
123,I,270,0.05
123,I,240,0.13
123,I,210,0.32
123,I,180,0.72
123,I,150,1.53
123,I,120,3.15
123,I,90,4.9
123,I,60,6.61
123,I,30,7.59
123,I,14,8.13
123,I,7,8.13
123,I,3,8.13
123,I,1,8.13
123,I,0,8.33
123,J,330,0.0
123,J,300,0.0
123,J,270,0.0
123,J,240,0.0
123,J,210,0.01
123,J,180,0.02
123,J,150,0.05
123,J,120,0.09
123,J,90,0.15
123,J,60,0.21
123,J,30,0.23
123,J,14,0.23
123,J,7,0.25
123,J,3,0.25
123,J,1,0.26
123,J,0,0.26
123,M,330,0.02
123,M,300,0.05
123,M,270,0.12
123,M,240,0.29
123,M,210,0.7
123,M,180,1.6
123,M,150,3.6
123,M,120,7.21
123,M,90,11.69
123,M,60,14.93
123,M,30,17.39
123,M,14,18.36
123,M,7,19.03
123,M,3,19.03
123,M,1,19.03
123,M,0,19.03
123,Q,330,0.1
123,Q,300,0.24
123,Q,270,0.61
123,Q,240,1.39
123,Q,210,3.45
123,Q,180,7.96
123,Q,150,17.73
123,Q,120,34.5
123,Q,90,55.95
123,Q,60,76.08
123,Q,30,85.8
123,Q,14,90.21
123,Q,7,90.21
123,Q,3,93.54
123,Q,1,93.54
123,Q,0,94.1
123,S,330,0.01
123,S,300,0.03
123,S,270,0.07
123,S,240,0.17
123,S,210,0.41
123,S,180,0.93
123,S,150,2.03
123,S,120,3.99
123,S,90,6.37
123,S,60,8.77
123,S,30,9.99
123,S,14,10.61
123,S,7,10.61
123,S,3,10.76
123,S,1,10.9
123,S,0,10.9
123,V,330,0.0
123,V,300,0.01
123,V,270,0.02
123,V,240,0.05
123,V,210,0.11
123,V,180,0.27
123,V,150,0.58
123,V,120,1.13
123,V,90,1.82
123,V,60,2.49
123,V,30,2.87
123,V,14,2.97
123,V,7,3.09
123,V,3,3.09
123,V,1,3.16
123,V,0,3.16
123,W,330,0.03
123,W,300,0.06
123,W,270,0.16
123,W,240,0.38
123,W,210,0.92
123,W,180,2.15
123,W,150,4.91
123,W,120,9.53
123,W,90,14.74
123,W,60,20.25
123,W,30,23.34
123,W,14,23.8
123,W,7,24.14
123,W,3,25.52
123,W,1,25.52
123,W,0,25.52
123,Y,330,0.01
123,Y,300,0.01
123,Y,270,0.04
123,Y,240,0.09
123,Y,210,0.21
123,Y,180,0.47
123,Y,150,1.05
123,Y,120,2.01
123,Y,90,3.42
123,Y,60,4.38
123,Y,30,5.25
123,Y,14,5.35
123,Y,7,5.46
123,Y,3,5.46
123,Y,1,5.59
123,Y,0,5.64
124,B,330,0.0
124,B,300,0.01
124,B,270,0.02
124,B,240,0.06
124,B,210,0.14
124,B,180,0.32
124,B,150,0.73
124,B,120,1.4
124,B,90,2.22
124,B,60,3.06
124,B,30,3.51
124,B,14,3.61
124,B,7,3.69
124,B,3,3.74
124,B,1,3.74
124,B,0,3.86
124,C,330,0.0
124,C,300,0.01
124,C,270,0.02
124,C,240,0.05
124,C,210,0.12
124,C,180,0.28
124,C,150,0.61
124,C,120,1.19
124,C,90,1.91
124,C,60,2.5
124,C,30,2.91
124,C,14,3.06
124,C,7,3.06
124,C,3,3.11
124,C,1,3.18
124,C,0,3.21
124,D,330,0.0
124,D,300,0.01
124,D,270,0.02
124,D,240,0.05
124,D,210,0.11
124,D,180,0.25
124,D,150,0.57
124,D,120,1.11
124,D,90,1.72
124,D,60,2.38
124,D,30,2.76
124,D,14,2.85
124,D,7,2.95
124,D,3,2.95
124,D,1,2.97
124,D,0,2.97
124,H,330,0.03
124,H,300,0.08
124,H,270,0.19
124,H,240,0.47
124,H,210,1.09
124,H,180,2.51
124,H,150,5.83
124,H,120,11.07
124,H,90,18.3
124,H,60,23.27
124,H,30,27.37
124,H,14,28.2
124,H,7,29.81
124,H,3,30.08
124,H,1,30.08
124,H,0,30.08
124,I,330,0.01
124,I,300,0.03
124,I,270,0.08
124,I,240,0.18
124,I,210,0.43
124,I,180,1.02
124,I,150,2.2
124,I,120,4.43
124,I,90,7.1
124,I,60,9.77
124,I,30,11.14
124,I,14,11.46
124,I,7,11.52
124,I,3,12.05
124,I,1,12.05
124,I,0,12.05
124,J,330,0.0
124,J,300,0.0
124,J,270,0.01
124,J,240,0.02
124,J,210,0.05
124,J,180,0.12
124,J,150,0.27
124,J,120,0.51
124,J,90,0.82
124,J,60,1.15
124,J,30,1.31
124,J,14,1.37
124,J,7,1.42
124,J,3,1.42
124,J,1,1.42
124,J,0,1.42
124,M,330,0.05
124,M,300,0.11
124,M,270,0.27
124,M,240,0.68
124,M,210,1.63
124,M,180,3.8
124,M,150,8.3
124,M,120,16.24
124,M,90,26.35
124,M,60,35.15
124,M,30,42.41
124,M,14,44.14
124,M,7,44.14
124,M,3,45.15
124,M,1,45.32
124,M,0,45.32
124,Q,330,0.01
124,Q,300,0.03
124,Q,270,0.07
124,Q,240,0.17
124,Q,210,0.41
124,Q,180,0.94
124,Q,150,2.08
124,Q,120,4.01
124,Q,90,6.51
124,Q,60,8.58
124,Q,30,10.48
124,Q,14,10.57
124,Q,7,10.57
124,Q,3,10.64
124,Q,1,10.99
124,Q,0,11.28
124,S,330,0.08
124,S,300,0.2
124,S,270,0.49
124,S,240,1.19
124,S,210,2.83
124,S,180,6.63
124,S,150,14.64
124,S,120,28.26
124,S,90,47.48
124,S,60,60.29
124,S,30,70.72
124,S,14,76.37
124,S,7,77.51
124,S,3,77.51
124,S,1,78.9
124,S,0,78.9
124,V,330,0.0
124,V,300,0.01
124,V,270,0.02
124,V,240,0.04
124,V,210,0.11
124,V,180,0.25
124,V,150,0.55
124,V,120,1.04
124,V,90,1.69
124,V,60,2.28
124,V,30,2.67
124,V,14,2.8
124,V,7,2.8
124,V,3,2.83
124,V,1,2.83
124,V,0,2.87
124,W,330,0.0
124,W,300,0.01
124,W,270,0.02
124,W,240,0.05
124,W,210,0.11
124,W,180,0.28
124,W,150,0.58
124,W,120,1.14
124,W,90,1.84
124,W,60,2.48
124,W,30,2.92
124,W,14,3.05
124,W,7,3.06
124,W,3,3.08
124,W,1,3.14
124,W,0,3.14
124,Y,330,0.0
124,Y,300,0.01
124,Y,270,0.03
124,Y,240,0.07
124,Y,210,0.18
124,Y,180,0.4
124,Y,150,0.9
124,Y,120,1.72
124,Y,90,2.82
124,Y,60,3.87
124,Y,30,4.29
124,Y,14,4.46
124,Y,7,4.68
124,Y,3,4.68
124,Y,1,4.68
124,Y,0,4.68
125,B,330,0.02
125,B,300,0.05
125,B,270,0.13
125,B,240,0.3
125,B,210,0.75
125,B,180,1.8
125,B,150,3.91
125,B,120,7.26
125,B,90,12.07
125,B,60,16.35
125,B,30,18.92
125,B,14,19.82
125,B,7,19.82
125,B,3,19.82
125,B,1,19.93
125,B,0,20.18
125,C,330,0.0
125,C,300,0.01
125,C,270,0.03
125,C,240,0.06
125,C,210,0.15
125,C,180,0.35
125,C,150,0.79
125,C,120,1.5
125,C,90,2.4
125,C,60,3.26
125,C,30,3.81
125,C,14,3.95
125,C,7,4.11
125,C,3,4.11
125,C,1,4.11
125,C,0,4.11
125,D,330,0.0
125,D,300,0.01
125,D,270,0.02
125,D,240,0.04
125,D,210,0.1
125,D,180,0.22
125,D,150,0.51
125,D,120,1.0
125,D,90,1.57
125,D,60,2.2
125,D,30,2.46
125,D,14,2.54
125,D,7,2.59
125,D,3,2.61
125,D,1,2.61
125,D,0,2.72
125,H,330,0.05
125,H,300,0.11
125,H,270,0.29
125,H,240,0.67
125,H,210,1.61
125,H,180,3.79
125,H,150,8.3
125,H,120,16.37
125,H,90,26.21
125,H,60,35.54
125,H,30,41.59
125,H,14,43.66
125,H,7,44.08
125,H,3,44.08
125,H,1,44.08
125,H,0,44.13
125,I,330,0.0
125,I,300,0.01
125,I,270,0.03
125,I,240,0.07
125,I,210,0.17
125,I,180,0.4
125,I,150,0.89
125,I,120,1.72
125,I,90,2.68
125,I,60,3.67
125,I,30,4.28
125,I,14,4.49
125,I,7,4.5
125,I,3,4.53
125,I,1,4.53
125,I,0,4.53
125,J,330,0.0
125,J,300,0.01
125,J,270,0.01
125,J,240,0.03
125,J,210,0.08
125,J,180,0.19
125,J,150,0.43
125,J,120,0.84
125,J,90,1.36
125,J,60,1.79
125,J,30,2.03
125,J,14,2.11
125,J,7,2.2
125,J,3,2.2
125,J,1,2.22
125,J,0,2.22
125,M,330,0.0
125,M,300,0.0
125,M,270,0.01
125,M,240,0.03
125,M,210,0.07
125,M,180,0.17
125,M,150,0.37
125,M,120,0.73
125,M,90,1.17
125,M,60,1.53
125,M,30,1.8
125,M,14,1.83
125,M,7,1.88
125,M,3,1.93
125,M,1,1.93
125,M,0,1.93
125,Q,330,0.01
125,Q,300,0.02
125,Q,270,0.05
125,Q,240,0.11
125,Q,210,0.27
125,Q,180,0.63
125,Q,150,1.35
125,Q,120,2.67
125,Q,90,4.49
125,Q,60,5.98
125,Q,30,6.83
125,Q,14,7.09
125,Q,7,7.25
125,Q,3,7.25
125,Q,1,7.32
125,Q,0,7.32
125,S,330,0.03
125,S,300,0.07
125,S,270,0.18
125,S,240,0.46
125,S,210,1.07
125,S,180,2.46
125,S,150,5.37
125,S,120,10.82
125,S,90,17.72
125,S,60,23.62
125,S,30,27.14
125,S,14,27.45
125,S,7,27.74
125,S,3,28.35
125,S,1,29.32
125,S,0,29.55
125,V,330,0.02
125,V,300,0.06
125,V,270,0.13
125,V,240,0.32
125,V,210,0.79
125,V,180,1.88
125,V,150,4.01
125,V,120,8.08
125,V,90,12.59
125,V,60,16.68
125,V,30,19.44
125,V,14,21.12
125,V,7,21.12
125,V,3,21.5
125,V,1,21.5
125,V,0,21.5
125,W,330,0.06
125,W,300,0.15
125,W,270,0.38
125,W,240,0.88
125,W,210,2.18
125,W,180,5.12
125,W,150,11.37
125,W,120,21.19
125,W,90,35.16
125,W,60,46.55
125,W,30,53.81
125,W,14,55.21
125,W,7,56.04
125,W,3,58.85
125,W,1,58.85
125,W,0,58.85
125,Y,330,0.0
125,Y,300,0.01
125,Y,270,0.01
125,Y,240,0.03
125,Y,210,0.07
125,Y,180,0.17
125,Y,150,0.39
125,Y,120,0.73
125,Y,90,1.21
125,Y,60,1.59
125,Y,30,1.87
125,Y,14,1.87
125,Y,7,1.95
125,Y,3,1.97
125,Y,1,1.97
125,Y,0,1.99
126,B,330,0.02
126,B,300,0.05
126,B,270,0.12
126,B,240,0.31
126,B,210,0.7
126,B,180,1.69
126,B,150,3.77
126,B,120,7.0
126,B,90,11.87
126,B,60,15.84
126,B,30,18.03
126,B,14,18.6
126,B,7,18.96
126,B,3,19.74
126,B,1,19.74
126,B,0,19.74
126,C,330,0.0
126,C,300,0.01
126,C,270,0.02
126,C,240,0.05
126,C,210,0.11
126,C,180,0.27
126,C,150,0.59
126,C,120,1.11
126,C,90,1.89
126,C,60,2.42
126,C,30,2.87
126,C,14,2.96
126,C,7,3.0
126,C,3,3.07
126,C,1,3.08
126,C,0,3.08
126,D,330,0.0
126,D,300,0.01
126,D,270,0.02
126,D,240,0.05
126,D,210,0.12
126,D,180,0.28
126,D,150,0.59
126,D,120,1.16
126,D,90,1.9
126,D,60,2.48
126,D,30,2.97
126,D,14,3.17
126,D,7,3.21
126,D,3,3.21
126,D,1,3.21
126,D,0,3.21
126,H,330,0.02
126,H,300,0.06
126,H,270,0.15
126,H,240,0.36
126,H,210,0.85
126,H,180,2.08
126,H,150,4.54
126,H,120,8.81
126,H,90,14.34
126,H,60,18.5
126,H,30,22.12
126,H,14,22.56
126,H,7,23.3
126,H,3,23.3
126,H,1,23.58
126,H,0,23.99
126,I,330,0.01
126,I,300,0.02
126,I,270,0.05
126,I,240,0.13
126,I,210,0.32
126,I,180,0.76
126,I,150,1.65
126,I,120,3.21
126,I,90,5.27
126,I,60,6.9
126,I,30,8.0
126,I,14,8.55
126,I,7,8.68
126,I,3,8.68
126,I,1,8.68
126,I,0,8.68
126,J,330,0.01
126,J,300,0.02
126,J,270,0.04
126,J,240,0.09
126,J,210,0.22
126,J,180,0.52
126,J,150,1.13
126,J,120,2.21
126,J,90,3.61
126,J,60,4.9
126,J,30,5.45
126,J,14,5.65
126,J,7,5.91
126,J,3,5.91
126,J,1,5.91
126,J,0,5.91
126,M,330,0.02
126,M,300,0.04
126,M,270,0.09
126,M,240,0.23
126,M,210,0.53
126,M,180,1.28
126,M,150,2.74
126,M,120,5.4
126,M,90,8.74
126,M,60,11.68
126,M,30,13.81
126,M,14,13.92
126,M,7,14.7
126,M,3,14.7
126,M,1,14.7
126,M,0,14.7
126,Q,330,0.01
126,Q,300,0.03
126,Q,270,0.07
126,Q,240,0.17
126,Q,210,0.43
126,Q,180,0.95
126,Q,150,2.1
126,Q,120,4.04
126,Q,90,6.61
126,Q,60,9.16
126,Q,30,10.48
126,Q,14,10.68
126,Q,7,11.26
126,Q,3,11.28
126,Q,1,11.28
126,Q,0,11.36
126,S,330,0.06
126,S,300,0.15
126,S,270,0.36
126,S,240,0.86
126,S,210,2.11
126,S,180,5.02
126,S,150,10.83
126,S,120,21.44
126,S,90,33.61
126,S,60,45.89
126,S,30,53.05
126,S,14,55.42
126,S,7,56.08
126,S,3,56.08
126,S,1,56.08
126,S,0,57.83
126,V,330,0.0
126,V,300,0.0
126,V,270,0.01
126,V,240,0.02
126,V,210,0.04
126,V,180,0.1
126,V,150,0.22
126,V,120,0.41
126,V,90,0.67
126,V,60,0.91
126,V,30,1.06
126,V,14,1.11
126,V,7,1.11
126,V,3,1.11
126,V,1,1.11
126,V,0,1.12
126,W,330,0.02
126,W,300,0.04
126,W,270,0.09
126,W,240,0.23
126,W,210,0.54
126,W,180,1.28
126,W,150,2.79
126,W,120,5.61
126,W,90,8.72
126,W,60,11.91
126,W,30,13.63
126,W,14,14.48
126,W,7,14.59
126,W,3,15.0
126,W,1,15.0
126,W,0,15.0
126,Y,330,0.1
126,Y,300,0.24
126,Y,270,0.57
126,Y,240,1.42
126,Y,210,3.44
126,Y,180,7.76
126,Y,150,17.28
126,Y,120,34.63
126,Y,90,55.19
126,Y,60,71.68
126,Y,30,84.36
126,Y,14,89.93
126,Y,7,89.93
126,Y,3,92.79
126,Y,1,92.79
126,Y,0,92.79
127,B,330,0.02
127,B,300,0.04
127,B,270,0.11
127,B,240,0.26
127,B,210,0.63
127,B,180,1.46
127,B,150,3.2
127,B,120,6.22
127,B,90,10.03
127,B,60,13.76
127,B,30,15.89
127,B,14,16.37
127,B,7,16.56
127,B,3,16.63
127,B,1,16.63
127,B,0,16.63
127,C,330,0.02
127,C,300,0.04
127,C,270,0.1
127,C,240,0.25
127,C,210,0.59
127,C,180,1.42
127,C,150,3.1
127,C,120,6.07
127,C,90,9.78
127,C,60,12.88
127,C,30,14.92
127,C,14,15.14
127,C,7,15.89
127,C,3,15.89
127,C,1,15.89
127,C,0,16.04
127,D,330,0.0
127,D,300,0.01
127,D,270,0.02
127,D,240,0.05
127,D,210,0.11
127,D,180,0.28
127,D,150,0.59
127,D,120,1.1
127,D,90,1.88
127,D,60,2.42
127,D,30,2.91
127,D,14,2.91
127,D,7,2.99
127,D,3,3.07
127,D,1,3.07
127,D,0,3.07
127,H,330,0.01
127,H,300,0.03
127,H,270,0.08
127,H,240,0.19
127,H,210,0.44
127,H,180,1.06
127,H,150,2.23
127,H,120,4.48
127,H,90,7.21
127,H,60,9.58
127,H,30,11.25
127,H,14,11.83
127,H,7,12.21
127,H,3,12.21
127,H,1,12.21
127,H,0,12.21
127,I,330,0.01
127,I,300,0.03
127,I,270,0.07
127,I,240,0.16
127,I,210,0.39
127,I,180,0.91
127,I,150,1.96
127,I,120,3.82
127,I,90,6.11
127,I,60,8.44
127,I,30,9.69
127,I,14,10.2
127,I,7,10.31
127,I,3,10.54
127,I,1,10.54
127,I,0,10.56
127,J,330,0.0
127,J,300,0.01
127,J,270,0.02
127,J,240,0.04
127,J,210,0.1
127,J,180,0.23
127,J,150,0.5
127,J,120,0.94
127,J,90,1.59
127,J,60,2.12
127,J,30,2.44
127,J,14,2.54
127,J,7,2.58
127,J,3,2.58
127,J,1,2.58
127,J,0,2.58
127,M,330,0.04
127,M,300,0.1
127,M,270,0.25
127,M,240,0.62
127,M,210,1.49
127,M,180,3.43
127,M,150,7.42
127,M,120,15.12
127,M,90,24.09
127,M,60,32.42
127,M,30,37.06
127,M,14,39.35
127,M,7,39.47
127,M,3,39.47
127,M,1,40.58
127,M,0,40.58
127,Q,330,0.03
127,Q,300,0.08
127,Q,270,0.2
127,Q,240,0.49
127,Q,210,1.16
127,Q,180,2.76
127,Q,150,5.84
127,Q,120,11.48
127,Q,90,18.68
127,Q,60,25.53
127,Q,30,28.45
127,Q,14,30.84
127,Q,7,30.84
127,Q,3,31.12
127,Q,1,31.12
127,Q,0,31.36
127,S,330,0.01
127,S,300,0.02
127,S,270,0.05
127,S,240,0.12
127,S,210,0.28
127,S,180,0.68
127,S,150,1.44
127,S,120,2.73
127,S,90,4.46
127,S,60,5.89
127,S,30,7.16
127,S,14,7.48
127,S,7,7.66
127,S,3,7.66
127,S,1,7.66
127,S,0,7.66
127,V,330,0.05
127,V,300,0.12
127,V,270,0.27
127,V,240,0.67
127,V,210,1.69
127,V,180,3.94
127,V,150,8.42
127,V,120,16.92
127,V,90,26.33
127,V,60,36.95
127,V,30,41.01
127,V,14,42.48
127,V,7,43.73
127,V,3,43.73
127,V,1,44.66
127,V,0,45.15
127,W,330,0.08
127,W,300,0.19
127,W,270,0.47
127,W,240,1.11
127,W,210,2.83
127,W,180,6.56
127,W,150,13.76
127,W,120,27.34
127,W,90,44.81
127,W,60,58.37
127,W,30,69.26
127,W,14,72.08
127,W,7,72.08
127,W,3,72.08
127,W,1,74.75
127,W,0,74.75
127,Y,330,0.0
127,Y,300,0.01
127,Y,270,0.02
127,Y,240,0.04
127,Y,210,0.11
127,Y,180,0.25
127,Y,150,0.54
127,Y,120,1.06
127,Y,90,1.75
127,Y,60,2.27
127,Y,30,2.67
127,Y,14,2.82
127,Y,7,2.84
127,Y,3,2.87
127,Y,1,2.87
127,Y,0,2.87
128,A,330,0.0
128,A,300,0.01
128,A,270,0.02
128,A,240,0.06
128,A,210,0.15
128,A,180,0.35
128,A,150,0.73
128,A,120,1.43
128,A,90,2.34
128,A,60,3.11
128,A,30,3.69
128,A,14,3.71
128,A,7,3.8
128,A,3,3.85
128,A,1,3.95
128,A,0,4.0
128,B,330,0.06
128,B,300,0.15
128,B,270,0.37
128,B,240,0.88
128,B,210,2.17
128,B,180,5.2
128,B,150,11.18
128,B,120,21.31
128,B,90,35.17
128,B,60,46.36
128,B,30,54.39
128,B,14,57.08
128,B,7,57.37
128,B,3,59.8
128,B,1,59.8
128,B,0,59.8
128,C,330,0.02
128,C,300,0.05
128,C,270,0.13
128,C,240,0.3
128,C,210,0.75
128,C,180,1.72
128,C,150,3.72
128,C,120,7.38
128,C,90,12.17
128,C,60,16.49
128,C,30,18.47
128,C,14,19.46
128,C,7,20.09
128,C,3,20.09
128,C,1,20.09
128,C,0,20.09
128,D,330,0.01
128,D,300,0.02
128,D,270,0.04
128,D,240,0.09
128,D,210,0.22
128,D,180,0.53
128,D,150,1.12
128,D,120,2.26
128,D,90,3.49
128,D,60,4.66
128,D,30,5.67
128,D,14,5.76
128,D,7,5.76
128,D,3,5.88
128,D,1,5.99
128,D,0,6.02
128,F,330,0.01
128,F,300,0.03
128,F,270,0.08
128,F,240,0.19
128,F,210,0.45
128,F,180,1.07
128,F,150,2.3
128,F,120,4.38
128,F,90,7.2
128,F,60,9.8
128,F,30,11.07
128,F,14,11.52
128,F,7,11.78
128,F,3,11.78
128,F,1,12.22
128,F,0,12.22
128,H,330,0.09
128,H,300,0.22
128,H,270,0.55
128,H,240,1.27
128,H,210,3.1
128,H,180,7.56
128,H,150,16.04
128,H,120,32.2
128,H,90,50.16
128,H,60,66.88
128,H,30,77.51
128,H,14,80.24
128,H,7,85.38
128,H,3,86.37
128,H,1,86.5
128,H,0,86.5
128,I,330,0.01
128,I,300,0.04
128,I,270,0.09
128,I,240,0.22
128,I,210,0.52
128,I,180,1.23
128,I,150,2.75
128,I,120,5.27
128,I,90,8.63
128,I,60,11.3
128,I,30,13.29
128,I,14,14.08
128,I,7,14.08
128,I,3,14.32
128,I,1,14.32
128,I,0,14.32
128,J,330,0.04
128,J,300,0.1
128,J,270,0.24
128,J,240,0.58
128,J,210,1.35
128,J,180,3.25
128,J,150,7.03
128,J,120,14.19
128,J,90,21.87
128,J,60,29.92
128,J,30,35.7
128,J,14,37.15
128,J,7,37.21
128,J,3,37.21
128,J,1,37.21
128,J,0,37.21
128,M,330,0.01
128,M,300,0.01
128,M,270,0.04
128,M,240,0.09
128,M,210,0.21
128,M,180,0.49
128,M,150,1.07
128,M,120,2.12
128,M,90,3.31
128,M,60,4.48
128,M,30,5.11
128,M,14,5.32
128,M,7,5.56
128,M,3,5.56
128,M,1,5.56
128,M,0,5.72
128,Q,330,0.01
128,Q,300,0.02
128,Q,270,0.05
128,Q,240,0.13
128,Q,210,0.31
128,Q,180,0.72
128,Q,150,1.58
128,Q,120,2.98
128,Q,90,4.98
128,Q,60,6.56
128,Q,30,7.64
128,Q,14,8.13
128,Q,7,8.13
128,Q,3,8.13
128,Q,1,8.35
128,Q,0,8.35
128,S,330,0.08
128,S,300,0.19
128,S,270,0.48
128,S,240,1.17
128,S,210,2.71
128,S,180,6.39
128,S,150,13.83
128,S,120,27.56
128,S,90,44.01
128,S,60,60.3
128,S,30,67.04
128,S,14,70.2
128,S,7,72.79
128,S,3,75.59
128,S,1,75.59
128,S,0,76.09
128,V,330,0.11
128,V,300,0.26
128,V,270,0.66
128,V,240,1.65
128,V,210,3.82
128,V,180,9.04
128,V,150,19.54
128,V,120,38.92
128,V,90,62.09
128,V,60,82.46
128,V,30,97.48
128,V,14,101.34
128,V,7,103.86
128,V,3,105.87
128,V,1,105.87
128,V,0,106.61
128,W,330,0.1
128,W,300,0.24
128,W,270,0.58
128,W,240,1.46
128,W,210,3.43
128,W,180,7.81
128,W,150,17.5
128,W,120,33.74
128,W,90,54.96
128,W,60,72.29
128,W,30,85.35
128,W,14,87.18
128,W,7,91.58
128,W,3,91.58
128,W,1,91.58
128,W,0,93.39
128,Y,330,0.05
128,Y,300,0.11
128,Y,270,0.27
128,Y,240,0.69
128,Y,210,1.64
128,Y,180,3.94
128,Y,150,8.2
128,Y,120,15.95
128,Y,90,27.31
128,Y,60,36.56
128,Y,30,40.06
128,Y,14,43.58
128,Y,7,43.58
128,Y,3,44.42
128,Y,1,44.99
128,Y,0,44.99
129,B,330,0.08
129,B,300,0.18
129,B,270,0.45
129,B,240,1.1
129,B,210,2.78
129,B,180,6.29
129,B,150,13.97
129,B,120,27.62
129,B,90,44.01
129,B,60,58.64
129,B,30,66.26
129,B,14,71.52
129,B,7,71.52
129,B,3,73.81
129,B,1,73.81
129,B,0,73.81
129,C,330,0.01
129,C,300,0.01
129,C,270,0.03
129,C,240,0.08
129,C,210,0.19
129,C,180,0.43
129,C,150,0.96
129,C,120,1.9
129,C,90,3.13
129,C,60,4.08
129,C,30,4.8
129,C,14,4.99
129,C,7,4.99
129,C,3,5.11
129,C,1,5.18
129,C,0,5.24
129,D,330,0.0
129,D,300,0.01
129,D,270,0.03
129,D,240,0.07
129,D,210,0.16
129,D,180,0.37
129,D,150,0.81
129,D,120,1.58
129,D,90,2.58
129,D,60,3.47
129,D,30,4.0
129,D,14,4.21
129,D,7,4.21
129,D,3,4.32
129,D,1,4.39
129,D,0,4.39
129,H,330,0.01
129,H,300,0.02
129,H,270,0.06
129,H,240,0.15
129,H,210,0.36
129,H,180,0.82
129,H,150,1.83
129,H,120,3.59
129,H,90,5.64
129,H,60,7.77
129,H,30,9.08
129,H,14,9.55
129,H,7,9.55
129,H,3,9.87
129,H,1,9.87
129,H,0,9.87
129,I,330,0.01
129,I,300,0.02
129,I,270,0.04
129,I,240,0.1
129,I,210,0.24
129,I,180,0.55
129,I,150,1.2
129,I,120,2.31
129,I,90,3.85
129,I,60,5.04
129,I,30,5.78
129,I,14,6.09
129,I,7,6.36
129,I,3,6.36
129,I,1,6.36
129,I,0,6.45
129,J,330,0.0
129,J,300,0.0
129,J,270,0.0
129,J,240,0.01
129,J,210,0.02
129,J,180,0.05
129,J,150,0.1
129,J,120,0.19
129,J,90,0.31
129,J,60,0.43
129,J,30,0.48
129,J,14,0.51
129,J,7,0.51
129,J,3,0.53
129,J,1,0.53
129,J,0,0.53
129,M,330,0.02
129,M,300,0.06
129,M,270,0.14
129,M,240,0.33
129,M,210,0.78
129,M,180,1.91
129,M,150,3.98
129,M,120,7.72
129,M,90,12.5
129,M,60,17.11
129,M,30,19.45
129,M,14,21.11
129,M,7,21.58
129,M,3,21.58
129,M,1,21.58
129,M,0,21.58
129,Q,330,0.01
129,Q,300,0.03
129,Q,270,0.08
129,Q,240,0.21
129,Q,210,0.49
129,Q,180,1.2
129,Q,150,2.59
129,Q,120,5.03
129,Q,90,8.26
129,Q,60,11.07
129,Q,30,12.53
129,Q,14,13.03
129,Q,7,13.08
129,Q,3,13.47
